ccbaCpno_item,ccbaMnm1_item
2113502460000,일재 이항 묘비
2113802460000,이보흠 대전실기 목판 및 교지
2113302460200,묘법연화경 권2ㆍ4ㆍ5ㆍ6
2113302460300,묘법연화경 권6~7
2113302460400,묘법연화경 권6~7
2111102470000,수국사 현왕도
2113102470000,여주 고달사지 석조
2113302470000,묘법연화경 권4~7
2113402470000,서천 한산이씨 경신보 책판
2113502470000,남원 실상사 편운화상 승탑
2113702470000,금릉은기리마애반가보살상
2113802470000,양산 통도사 안양암 북극전
2111102480000,경국사 목관음보살좌상
2113102480000,파주 보광사 목조보살입상
2113302480000,묘법연화경 권4~7
2113402480000,청양 최익현초상
2113502480000,대모암 목조여래좌상
2113702480000,영주가흥리암각화
2113802480000,송정렴 존양재문집 목판
2111102490000,미타사 석불입상
2113102490000,만력기축 사마방목
2113302490000,묘법연화경 권1~3
2113402490000,청양 최익현압송도
2113502490000,김제 귀신사 영산전 소조석가삼존상과 나한상 일괄
2113702490000,영일칠포리암각화군
2113802490000,통영 용화사 보광전
2111102500000,염불사 목관음보살좌상 및 복장 일괄
2113102500000,박동량 호성공신교서
2113302500000,묘법연화경 권1~3
2113402500000,홍성 상하리 마애보살입상
2113502500000,김제 귀신사 명부전 소조지장보살좌상과 시왕상 일괄
2113702500000,금릉덕천리석조관음보살입상
2113802500000,양산 통도사 천왕문
2111102510000,염불사 지장시왕도
2113102510000,류상운 약재집 초고본
2113302510000,묘법연화경(언해)
2113402510000,예산 향천사 목조아미타여래삼존좌상
2113502510000,순창 만일사비
2113602510000,화순쌍봉사대웅전목조삼존불상
2113702510000,휘찬여사목판
2113802510000,양산 통도사 관음전
2111102520000,불설불모출생삼법장반야바라밀다경권12
2113102520000,남양주 흥국사 대웅보전 목조석가삼존불좌상
2113302520000,어제관무량수불경
2113402520000,공주 박약재
2113502520000,전주 서고사 나한상
2113602520000,화순쌍봉사극락전목조아미타여래좌상
2113702520000,운봉관
2113802520000,양산 통도사 불이문
2111102530000,묘법연화경 권2
2113102530000,남양주 흥국사 목조지장보살삼존상 및 시왕상일괄
2113302530000,오대진언집
2113402530000,유효걸 초상과 교서 일괄
2113502530000,김제 금산사 대장전 목조삼존불상과 광배
2113702530000,봉화향교
2111102540000,묘법연화경 권5~7
2113302540000,몽산화상육도보설
2113402540000,천안 은석사 아미타불회도와 초본
2113502540000,김제 금복사 불상 및 복장유물
2113602540000,순천송광사응진당
2113802540000,합천 해인사 삼층석탑
2113302540100,몽산화상육도보설
2111102550000,묘법연화경 권3
2113102550000,남양주 봉영사 아미타불도
2113302550000,불설수생경
2113402550000,공주 학림사 호법론
2113502550000,내소사 목조아미타삼존불좌상
2113802550000,합천 해인사 석등
2111102560000,묘법연화경 권5
2113102560000,남양주 봉영사 지장시왕도
2113302560000,선종영가집
2113402560000,아산 삼도수군해방총도
2113502560000,완주 수왕사 목조여래좌상과 복장유물
2113602560000,순천송광사보조국사감로탑
2113702560000,효곡재사
2113802560000,합천 해인사 대적광전
2111102570000,법계성범수륙승회수재의궤 권1
2113102570000,남양주 봉영사 신중도
2113302570000,불설대보부모은중경
2113402570000,아산 현종정미온행망천도병풍
2113802570000,차운혁 쌍청당실기 목판
2111102580000,천지명양수륙재의찬요
2113102580000,남양주 봉영사 산신도
2113302580000,대불정여래밀인수증요의제보살만행수능엄경 권9
2113402580000,당진 성당사 제석천도
2113502580000,남원 실상사 건칠아미타불좌상과 건칠보살입상
2113602580000,영광연흥사목조삼세여래좌상
2113702580000,군위삼존석굴석조비로자나불좌상
2113802580000,함양 함화루
2111102590000,도선사 청동 종 및 일괄 유물
2113102590000,고양시 길상사 육경합부
2113302590000,주석가여래성도기
2113402590000,천안 광덕사 소조지장보살삼존상과 시왕상 일괄 및 복장유물
2113502590000,남원 관왕묘 적토마도
2113602590000,영암망월사석불좌상
2113702590000,속자치통감강목판목
2113802590000,화산세고 목판
2111102600000,경국사 지장시왕도
2113102600000,고양시 길상사 묘법연화경
2113402600000,아산 봉곡사 목조석가여래좌상
2113502600000,익산 관음사 묘법연화경
2113602600000,나주운흥사지금동여래입상
2113702600000,동강김우옹신도비
2113802600000,윤주하 교우문집 목판
2111102610000,경국사 감로도
2113102610000,영가대사증도가남명천선사게송2책
2113302610000,중간진언집
2113402610000,아산 봉곡사 지장시왕도
2113502610000,남원 용담사 석등
2113702610000,청천서당
2113802610000,진주청곡사괘불함
2111102620000,경국사 팔상도
2113102620000,선종영가집언해권상1책
2113402620000,예산 향천사 아미타불회도
2113502620000,전주 삼경사 목조아미타여래좌상
2113602620000,순천선암사금동관음보살좌상
2113702620000,군위대율리대청
2113802620000,창녕 금호재
2111102630000,경국사 신중도
2113102630000,경율이상1책권1-6
2113502630000,완주 구룡암 사법어
2113702630000,육의당
2113802630000,거창 고견사 석조여래입상
2111102640000,경국사 괘불도
2113102640000,백자청화정부인영광정씨 묘지및 지석함
2113502640000,소모사실
2113602640000,고흥능가사추계당및사영당부도
2113702640000,종선정
2113802640000,합천 추본사·명곡사
2113802640100,합천 추본사
2113802640200,합천 명곡사
2111102650000,법주사 수정암 석불좌상
2113102650000,고령신씨 북백공파 고문서 85건
2113302650000,불설사십이장경
2113502650000,고창 선운사 참당암 석조지장보살삼존상과 권속 및 복장유물
2113602650000,담양모현관소장고문서
2113702650000,군위불로리마애보살입상
2113802650000,창원 이승만 전대통령 별장 및 정자
2113302660000,인천안목 권상
2113502660000,군산 상주사 나한전 석조석가삼존16나한상 일괄
2113802660000,창녕 물계서원 목판
2113802660100,우계선생문집책판
2113802660200,두문동선생실기책판
2113802660300,창녕성씨문행열전책판
2113802660400,성시중효행록책판
2113802660500,창녕성씨만력보책판
2113802660600,창녕성씨기축보책판
2113102670000,부천 만불선원 십지경론 이구지･난승지2책
2113302670000,상교정본자비도량참법 권7~10
2113502670000,오봉 김제민 묘비
2113602670000,나주불회사소조보살입상
2113702670000,안동만대헌
2113802670000,가례부췌책판
2111102680000,감지은니범망경보살계 및 보살계의
2113102680000,부천 만불선원 화엄경언해38권39책
2113302680000,유백증 정사공신교서
2113502680000,임실 중기사 철조여래좌상
2113702680000,삼괴정
2113802680000,밀양 표충사 고승 진영 및 감로도
2111102690000,지장암 목비로자나불좌상 복장전적류
2113102690000,화성 용주사 전답양안2건
2113302690000,충주 미륵대원지 석조귀부
2113502690000,완주 대각사 금강경천로해정진주
2113602690000,고흥봉래사신중탱화
2113702690000,영천정각리삼층석탑
2113802690000,밀양 표충사 사명대사 관련 교지
2113102700000,의정부 망월사 목조불삼존상 및 십육나한상 일괄
2113302700000,청주 목우사지 석조여래입상
2113502700000,전주 금선암 불설대보부모은중경언해
2113602700000,담양척서정
2113702700000,옥간정
2113802700000,밀양 표충사 양국대장 사령 깃발
2113102710000,의정부 망월사 목조불삼존상
2113302710000,충주 창동리 석조약사여래입상
2113502710000,경기전 가마와 의식구
2113602710000,곡성도림사보광전목조아미타삼존불상
2113702710000,모고헌
2113802710000,밀양 표충사 송운대사 분충서 난록 목판
2111102720000,백자청화칠보수복문호
2113102720000,의정부 망월사 괘불도(괘불함 및 복장낭 포함)
2113302720000,충주 충렬사비
2113502720000,조경묘 가마와 의식구
2113602720000,곡성당동리석조여래좌상
2113702720000,포은정몽주유허비
2113802720000,밀양 표충사 제영록 목판
2111102730000,백자상감연리지문병
2113102730000,의정부 망월사 건륭오십삼년명 동종
2113302730000,백지묵서불설법화삼매경
2113502730000,완주 대각사 불설대보부모은중경과 불설장수멸죄호제동자다라니경
2113602730000,화순운주사와형석조여래불
2113702730000,봉화동면리마애비로자나불입상
2113802730000,밀양 표충사 사명집 목판
2111102740000,백자청화화훼문병
2113102740000,의왕 청계사 신중도
2113302740000,선문염송집 권11
2113502740000,양대사마실기 목판
2113602740000,화순운주사광배석불좌상
2113702740000,고산정
2113802740000,밀양 표충사 사명대사 일본상륙행렬도 팔곡병
2111102750000,백자호
2113102750000,김포 금정사 석조여래좌상
2113302750000,묘법연화경
2113502750000,눌재 박상 초상화
2113602750000,화순운주사마애여래좌상
2113702750000,도리추원당
2113802750000,대동여지도
2113302750200,묘법연화경
2111102760000,백자동화원형문각호
2113102760000,의정부 망월사 간행 진언집 책판 관련 목판 4종
2113302760000,백지묵서약사유리광여래본원공덕경
2113502760000,사암 박순 초상화
2113602760000,화순운주사칠층석탑
2113702760000,군자정
2113802760000,양산 통도사 자장율사 진영
2111102770000,백자청화산수인물문사각병
2113102770000,여주 신륵사 건륭삼십팔년명 동종
2113502770000,고창 선운사 영산전
2113602770000,화순운주사쌍교차문칠층석탑
2113702770000,금대정사
2113802770000,양산 통도사 삼화상 진영
2111102780000,백자청화화분문호
2113102780000,여주 신륵사 극락보전 삼장보살도
2113502780000,고창 석탄정
2113602780000,화순운주사석조불감앞칠층석탑
2113702780000,종릉재사
2113802780000,양산 통도사 팔금강도
2111102790000,대한천일은행 창립관련 문서 및 회계문서 일괄
2113102790000,남양주 묘적사 팔각다층석탑
2113502790000,고창 삼호정
2113602790000,화순운주사거북바위교차문칠층석탑
2113702790000,배순정려비
2113802790000,양산 통도사 대광명전 신중탱
2111102800000,상부암 석보살입상
2113102800000,파주 용상사 석불좌상
2113502800000,남원 만복사지 석조인왕상
2113602800000,화순운주사대웅전앞다층석탑
2113702800000,최진립전적및유품
2111102810000,도선사 석 삼존불상
2113102810000,법집별행록절요병입사기
2113502810000,김제 원각사 대웅전 목조아미타불좌상
2113602810000,화순운주사칠성바위앞칠층석탑
2113702810000,화원군영정
2113802810000,양산 통도사 가경원년명 오계수호신장도
2111102820000,기원사 독성도
2113102820000,강희 21년명 장경사 동종
2113502820000,조필달 신도비
2113602820000,화순운주사발형다층석탑
2113702820000,성주김기대소장전적
2111102830000,지장암 지장보살도
2113102830000,이상의 영정
2113502830000,익산 정각사 소장 육경합부
2113602830000,진도 청용사 소장 불교전적
2113702830000,구가암
2111102840000,지장암 산신도
2113102840000,고양 원각사 신중도
2113302840000,음성 보현암 석조아미타여래좌상
2113502840000,청자상감정사색명유로문매병
2113602840000,영암부춘정
2113802840000,통영 안정사 연 및 금송패
2113102850000,대방광불화엄경 권62
2113302850000,음성 보현암 석조관음보살의좌상
2113502850000,무주 대불리 마애삼면보살좌상
2113602850000,하백원의 만국전도와 동국지도
2113702850000,동강서당
2113802850000,의령 향약사창계 절목
2111102860000,묘법연화경 권1~7
2113102860000,"대방광원각수다라요의경(언해) 1-1, 1-2, 2-1, 2-2"
2113302860000,의학입문
2113502860000,군산 성흥사 예념미타도량참법 권6~10
2113602860000,나주금성정의록
2113702860000,영천보성리암각화
2113802860000,하동 경충사 정기룡 유품
2111102870000,사자암 신중도
2113102870000,대방광원각수다라요의경 권1
2113302870000,송조표전총류 권8~10
2113502870000,정묘거의록
2113602870000,순천향림사동종
2113702870000,청도합천리석조아미타여래입상
2113802870000,거창무릉리정씨고가
2111102880000,사자암 영산회괘불도
2113102880000,의왕청계사 청계사사적기비
2113502880000,독립유공자 김영원 자료 일괄
2113602880000,영광내산서원소장필사본건거록(간양록)등문적일괄
2113702880000,반룡사동종
2113802880000,삼천포매향암각
2111102890000,사자암 현왕도
2113102890000,남양주 흥국사 영산전
2113502890000,간재 전우 초상화
2113702890000,식산이만부전적
2113802890000,밀양 탁삼재 유물
2113102900000,안성 봉덕사 목조여래좌상
2113502900000,정읍 정토사 목조관음보살좌상과 복장유물
2113602900000,장성 백양사 각진국사 복구 진영
2113702900000,상달암
2113802900000,하동 금오산 마애여래좌상
2111102910000,개운사 목 아미타불좌상 복장일괄
2113102910000,"김후 영정 및 영정함, 호수․호수함 일괄"
2113502910000,남원 천광사 몽산화상육도보설
2113702910000,아도화상사적비및도리사불량답시주질비
2113802910000,합천 외토리쌍비
2111102920000,천축사 비로자나삼신불도 및 복장유물
2113102920000,홍재전서
2113302920000,묘법연화경 권1~3
2113502920000,주암서원 최덕지 영정
2111102930000,천축사 비로자나삼신괘불도
2113102930000,김우형 서첩-기오재희묵
2113502930000,신재효 판소리 사설본
2113602930000,청자상감운학국화문개합
2113702930000,윤별동묘
2113802930000,밀양 표충사 유물
2111102940000,인천해관문서
2113102940000,윤증서첩-유봉필첩
2113302940000,제천 경은사 목조문수보살좌상 및 복장유물
2113502940000,전주 불정사 대웅보전 목조아미타여래좌상과 복장유물
2113602940000,청자상감‘王’명잔탁
2113702940000,이정사
2113802940000,산청척화비
2111102950000,사복시 살곶이 목장지도
2113102950000,파주 검단사 아미타불회도
2113302950000,제천 경은사 강희오십년명 석감
2113502950000,전주 불정사 목조아미타여래좌상과 복장유물
2113602950000,순천 선암사 불조전
2113702950000,용천사대웅전
2113802950000,거창 갈천서당
2111102960000,수선전도
2113102960000,고양 흥국사 영산회상도
2113302960000,보은 법주사 대웅보전 후불도
2113502960000,고창 선운사 도솔암 현왕도
2113602960000,해남 대흥사 대웅보전
2113702960000,직지사석조나한좌상
2113802960000,창녕 이장곤 묘 석상
2111102970000,도성대지도
2113102970000,조돈영서
2113302970000,보은 법주사 여적암 다층청석탑
2113502970000,고창 선운사 도솔암 독성도
2113602970000,고흥정걸가교지류고문서
2113702970000,경수당종택
2113802970000,밀양 혜산서원
2111102980000,수선총도
2113102980000,정조 어필 비망기
2113302980000,보은 법주사 복천암 극락보전
2113502980000,익산 성불사 육경합부
2113602980000,나주죽림사건칠아미타여래좌상
2113702980000,고령박씨소윤공파문적
2113802980000,손조서 격재문집 목판
2111102990000,망우동지
2113102990000,정조사 조심태어찰첩
2113302990000,청주 구룡사 사적비
2113502990000,익산 성불사 목우자수심결(언해)
2113602990000,여수 흥국사 삼장보살도
2113702990000,사룡산금정암제석탱
2113802990000,고성옥천사소장품
2111103000000,훈도방주자동지
2113103000000,정조사 박종보 어찰첩
2113303000000,임경업 추련도
2113503000000,김제 월명암 대혜보각선사서
2113603000000,여수 흥국사 제석도
2113703000000,대승사윤필암목조아미타여래좌상및지감
2113803000000,함양 노진 신도비
2111103010000,북한지
2113103010000,고양 원각사 불조삼경
2113303010000,제천 신륵사 극락전 벽화 및 단청
2113603010000,나주죽림사극락전영산회상도
2113703010000,의성석탑리방단형적석탑
2113803010000,합천 박소  신도비
2111103020000,삼강행실도
2113103020000,고양 원각사 고려시대 다라니 일괄
2113303020000,대방광불화엄경보현행원품
2113703020000,남성재
2113803020000,강의영효행추거문서
2111103030000,수문장계회도
2113103030000,고양 대성암 목활자본 묘법연화경
2113303030000,불설장수멸죄호제동자경
2113603030000,보성 은봉종택과 대계서원 고문서 일괄
2113803030000,손영재 추천문집 및 손석좌 성은당문집 목판
2111103040000,장양공정토시전부호도
2113103040000,고양 대성암 선림보훈
2113303040000,이공기 호성공신교서 및 초상
2113603040000,장흥 신흥사 소장 정방사명 동종
2113703040000,유곡역고문서
2113803040000,김지대 영헌공실기 목판
2111103050000,대사례도
2113103050000,양주 송암사 육경합부
2113303050000,보은 법주사 복천암 목조아미타여래삼존좌상
2113703050000,김영열좌명공신교서및회맹록
2113803050000,오우실기 목판
2111103060000,신축진연도병
2113103060000,포천 대구서씨 백자묘지 및 석함
2113303060000,보은 법주사 복천암 신중도
2113603060000,영광 불갑사 대웅전 삼세불회도
2113703060000,나재 채수 신도비
2113803060000,밀양 삼강사비
2111103070000,왕세자입학도첩
2113103070000,효명세자 예찰
2113303070000,보은 법주사 복천암 삼세불도
2113603070000,영광 불갑사 팔상전 영산회상도
2113803070000,거창 모리재
2111103080000,계미동경소진첩
2113103080000,광주 수도사 목조보살좌상
2113303080000,보은 문수암 산신도
2113603080000,영광 불갑사 지장시왕도
2113703080000,문경봉정리약사여래좌상및관세음보살입상
2113803080000,밀양 십이경도 병풍
2111103090000,괴원성회록
2113103090000,성남 봉국사 목조아미타여래좌상
2113303090000,단양 청련암 목조보살좌상
2113603090000,나주 심향사 석조여래좌상
2113703090000,김승주삼공신회맹록판본
2113803090000,이장곤 교지
2111103100000,해동제국기
2113103100000,성남 봉국사 아미타불회도
2113303100000,사경영험
2113603100000,나주 다보사 명부전 목조 지장보살삼존상·시왕상 일괄
2113703100000,영주용혈리와요지
2113803100000,산청 심적정사 석조불상군
2111103110000,백자청화영빈이씨 묘지·명기 및 석함
2113103110000,용인 법륜사 목불좌상
2113303110000,충주 용화사 석조여래입상
2113603110000,영광 불갑사 동종
2113803110000,거창 송림사지 석조여래좌상
2111103120000,백자‘동묘치성병’명병
2113103120000,지장보살본원경 상‧중‧하
2113303120000,보은 보은사 석조여래입상
2113603120000,여수 흥국사 중수사적비
2113703120000,학봉신도비및묘방석
2113803120000,송병선 연재문집 목판
2111103130000,윤산군이탁 백자음각묘지
2113103130000,묘법연화경 권3∼4
2113303130000,보은 보은사 지장시왕도
2113603130000,화순 춘산영당 최익현 초상
2113703130000,안동광흥사장금자사경
2113803130000,김교 적개공신 교서
2111103140000,백자청화산수문호
2113103140000,연사일록과 한글 연행록
2113303140000,경주김씨 판도판서공파 족보 목판
2113603140000,화순 문달환 초상
2113703140000,강포유홍원의현금및어은보
2113803140000,응윤 경암집 목판
2111103150000,진관동 석 보살입상
2113103150000,남양주 불암사 괘불도
2113303150000,충주 미륵대원지 사각석등
2113603150000,곡성 서산사 목조 관음보살좌상
2113703150000,예천청주정씨재실
2113803150000,함양 벽송사 묘법연화경 목판
2111103160000,홍재전서
2113103160000,한천두 위성공신 교서 및 초상
2113303160000,청주 모충동 석조비로자나불좌상
2113603160000,강진 고성사 목조 삼불좌상 및 복장유물
2113703160000,광산김씨긍구당고택
2113803160000,함양 벽송사 벽송당 지엄 진영
2111103170000,인천안목 권상
2113103170000,"홍경주 초상, 유지초본 및 함"
2113303170000,진천 영수사 신중도
2113603170000,광양 백운사 목조 아미타여래좌상 및 복장유물
2113803170000,이원 청향당실기 목판
2113703170000,유금강산권
2113703170100,유금강산권
2111103180000,수륙무차평등재의촬요
2113103180000,박충원 백자청화묘지
2113303180000,묘법연화경 권5~7
2113603180000,보성 불광사 목조 관음보살좌상 및 복장유물
2113703180000,감산사석조비로자나불좌상
2113803180000,함양용산사지석조여래입상
2111103190000,선종유심결 등 합철
2113103190000,파주 보광사 영산회상도
2113303190000,육조대사법보단경 권중
2113603190000,완도 수향사 목조관음보살좌상
2113703190000,은해사백흥암감로왕도
2113803190000,함양대덕리마애여래입상
2111103200000,법장사 아미타괘불도 및 복장유물
2113103200000,파주 보광사지장시왕도
2113303200000,대불정여래밀인수증요의제보살만행수능엄경
2113603200000,곡성 서산사 동종
2113703200000,설월당종택소장전적및고문서
2111103210000,관음사 석조보살좌상
2113103210000,파주 보광사 현왕도
2113303210000,불설사십이장경
2113603210000,곡성 연운당 고문서
2113703210000,우복정경세신도비
2113803210000,정온 동계문집 목판
2111103220000,예념미타도량참법 권1~10
2113103220000,재조본 제법집요경 권 6
2113303220000,진실주집
2113603220000,해남약수사불교전적
2113703220000,만장사석조여래좌상
2113803220000,거창 강남사지 석조여래입상
2111103230000,수륙무차평등재의촬요
2113103230000,번암선생집
2113303230000,묘법연화경 권4~7
2113603230000,해남 미황사 대웅전 목조석가여래삼불좌상
2113703230000,안동용수사대정삼년명금동고
2113803230000,거창 감악사지 승탑
2111103240000,고봉화상선요
2113103240000,"두륜청사첩, 삼사탑명첩"
2113303240000,불설대보부모은중경
2113603240000,해남 미황사 명부전 목조 지장보살삼존상 및 시왕상 일괄
2113703240000,영주영전사석조여래입상
2113803240000,거창 농산리 음각선인상 입석
2111103250000,치문경훈 권하
2113103250000,정조 한글어필-빈풍칠월편
2113303250000,법계성범수륙승회수재의궤
2113603250000,해남 미황사 응진당 목조 석가여래삼존상 및 나한상 일괄
2113703250000,봉정사만세루
2113803250000,영호 윤경남 유품
2111103260000,선원제전집도서
2113103260000,영조예필-송죽
2113303260000,대반열반경
2113603260000,보성 용연사 석조불상 및 복장유물
2113703260000,안동권씨송파재사
2113803260000,거창 윤경남 생가
2111103270000,지장암 명부전 목조지장보살좌상 및 복장유물
2113103270000,영조 사 조현명 어필첩
2113303270000,일체경음의 권92
2113603270000,"장흥 묘덕사 묘법연화경 권1,2"
2113703270000,우향계안
2113803270000,창녕 보림사지 승탑
2111103280000,지장암 석조천불좌상 및 복장유물
2113103280000,정조예필-주희시첩
2113303280000,감지금니묘법연화경 권6~7
2113703280000,봉정사소장유물
2111103290000,지장암 석조가섭아난입상 및 복장유물
2113103290000,정조어필-유시
2113303290000,금강산 마하연명 주장자
2113603290000,곡성 수도암 목조 관음보살좌상과 복장유물
2113703290000,영주이개립문중소장문적
2113803290000,합천 해인사 경학원
2111103300000,지장암 대웅전 목조석가여래좌상 및 복장유물
2113103300000,성수침 서첩-청송진묵
2113303300000,부모은중경
2113603300000,보성 죽곡정사 목판
2113703300000,명종어필‘소수서원’현판
2113803300000,정인홍 관계 문적
2111103310000,지장암 목조석가여래좌상 및 복장유물
2113103310000,"송준길 서첩- 민기묘표, 신도비명"
2113303310000,제천 강천사 목조보살좌상 및 복장유물
2113603310000,강진 병영 박약국 문적
2113703310000,소수서원소장판목
2113803310000,정인홍 선대 증직 교지
2111103320000,지장암 목조관음보살좌상 및 복장유물
2113103320000,김수증 서첩-곡운희묵
2113603320000,보성 동원석량비
2113703320000,은해사중암암삼층석탑
2113803320000,정릉 교첩 및 교지
2111103330000,지장암 목조관음지장보살좌상 및 복장유물
2113103330000,성남 약사사 지장시왕도
2113303330000,권상하 초상
2113603330000,보성 마천석교비
2113703330000,금산당
2113803330000,함양대대리마애여래입상
2111103340000,지장암 자수아미타삼존괘불도 및 복장유물
2113103340000,번암고
2113303340000,한원진 초상
2113603340000,순천 송광사 감로암 목조아미타여래좌상과 복장유물
2113703340000,구미 수다사 목조아미타여래좌상
2113803340000,남원양씨 용성세고 목판
2111103350000,지장암 자수지장보살도
2113103350000,상덕총록
2113303350000,권욱 초상
2113603350000,화순 광산 이씨 승지공비
2113703350000,안동대원사소장탱화
2113803350000,창원 성주사 석조관음보살입상
2111103360000,학림사 석조약사여래삼불좌상 및 복장유물
2113103360000,양주 청련사 목조아미타여래삼존좌상 및 복장물
2113303360000,윤봉구 초상
2113603360000,완도 고금도 관왕묘비
2111103370000,심곡사 목조보살좌상
2113103370000,양주 청련사 관음보살좌상 및 복장물
2113303370000,권섭 초상
2113603370000,영암 장암정 대동계 문서
2113703370000,상주 황령사 아미타후불탱
2113803370000,함양 안국사은광대화상 승탑
2111103380000,불설입무분별법문경
2113103380000,양주 청련사 현왕도
2113303380000,공회첩
2113603380000,장흥 대원사 소장 십현담요해
2113703380000,구미 금강사 석조석가여래좌상
2113803380000,합천 죽고리 석조비로자나삼존상
2111103390000,불설불모출생삼법장반야바라밀다경 권9
2113103390000,양주 청련사 비로자나괘불도
2113303390000,강상찰
2113603390000,완도 백련암 천수관음보살도
2113703390000,군위인각사석불좌상
2113803390000,박선승 관련 고문서
2113103400000,양주 청련사 칠성도
2113303400000,몽산화상육도보설
2113603400000,영광 불갑사 명부전 목조지장보살삼존상과 시왕상 일
2113703400000,영양취수당
2111103410000,보각사 목조여래좌상
2113103410000,양주 청련사 지장시왕도
2113303410000,묘법연화경 권3～4
2113603410000,영광 불갑사 목조 석가여래삼존좌상과 나한상 일괄
2113703410000,영주금광리장석우가옥
2113803410000,남양홍씨 병신보 목판
2111103420000,연화사 아미타불괘불도
2113103420000,양주 청련사 감로도
2113303420000,천지명양수륙재의찬요
2113603420000,담양 고세태 분재기
2113703420000,은해사대웅전후불탱화및삼장탱화
2113803420000,이후경 외재집 및 이도보 익암집 목판
2111103430000,연화사 칠성도
2113103430000,양주 청련사 산신도
2113303430000,현수제승법수
2113603430000,해남 도장사 목조석가여래좌상 및 보살좌상과 복장 유물
2113703430000,봉화추원재
2113803430000,문위 관련 고문서
2111103440000,연화사 천수관음도
2113103440000,양주 청련사 독성도
2113303440000,청주 안심사 법고
2113603440000,순천 목미암
2113703440000,선산노진환소장전적
2113803440000,밀양 박씨종중유품 및 고문서
2111103450000,연화사 신중도
2113103450000,남양주 불암사 석가삼존십육나한도
2113303450000,동의보감
2113603450000,나주 척서정 정해일 초상
2113703450000,의성오봉종택소장전적
2113803450000,밀양영산정사고불서
2111103460000,연화사 지장시왕도
2113103460000,평택 불법선원 신중도
2113303460000,언해두창집요
2113603460000,나주 영천사 목조지장보살좌상
2113703460000,영주만취당김개국종중소장전적및책판
2113803460000,악비 정충록
2111103470000,"천축사 목조석가삼존불(석가불,미륵보살,제화갈라보살)"
2113103470000,채제공 관련 고문서 일괄
2113303470000,묘법연화경 권4~7
2113603470000,영광 정호남 관련 고문서
2113703470000,영해인량리주씨종택고문서
2113803470000,조익도공신록권 및 교지
2111103480000,연복사탑중창비
2113103480000,남양주 불암사 목조석가여래좌상
2113303480000,화서선생아언 목판
2113703480000,칠곡 가실성당
2111103490000,도봉사 치성광여래삼존도
2113103490000,양주 육지장사 예념미타도량참법
2113303490000,보은 능성구씨 보갑 및 구씨가승 목판
2113803490000,진주청곡사영산회상도
2111103500000,석굴암 천룡도
2113103500000,고양 삼천사지 대지국사탑비
2113303500000,청주 신항서원 묘정비
2113603500000,광양 최산두 종가 고문서
2113803500000,진주성전암목조여래좌상
2111103510000,봉국사 아미타괘불도
2113103510000,오순 필 화조어해초충도
2113303510000,충주 혜원정사 석불좌상 및 복장유물
2113603510000,담양 몽한각 소장 숭례문과 후적벽부 목판
2113803510000,박익 송은문집 목판
2111103520000,봉국사 지장시왕도
2113103520000,동치 9년 명 천룡도
2113303520000,영동 영국사 목조보살좌상 및 좌대
2113603520000,곡성 관음사 동종과 광명대
2113703520000,구미금강사금동약사여래입상
2113803520000,김계금 서강일고 목판
2111103530000,봉국사 명부전 시왕도 및 사자도
2113103530000,연주세영첩
2113303530000,대불정여래밀인수증요의제보살만행수능엄경 권7～8
2113603530000,곡성 명산정사 천지명양수륙재의찬요
2113703530000,구미 금강사 금동관음보살입상
2113803530000,진주의암사적비
2111103540000,봉국사 목조석가여래좌상
2113103540000,고양 상운사 석불좌상
2113303540000,대불정여래밀인수증료의제보살만행수능엄경 권9～10
2113603540000,해남 태영사 석조석가삼존불좌상
2113703540000,구미금강사소장전적
2113803540000,양산 통도사 비로암 탱화
2111103550000,봉국사 석조지장삼존상과 시왕상 및 권속
2113103550000,백자청화 운룡문호
2113303550000,예념미타도량참법
2113603550000,보성 문재도 관련 고문서
2113703550000,의성옥련사목조아미타여래좌상
2111103560000,양헌수병인양요 관련 문적
2113103560000,백자 대병
2113303560000,청송심씨묘 출토 복식
2113603560000,고흥 성불사 석조여래입상
2113703560000,대전사 보광전 석조여래삼존상
2113803560000,고성 운흥사 감로도
2111103570000,정태제묘 출토 전적류 일괄
2113103570000,북한 승도절목
2113303570000,묘법연화경 권1
2113803570000,고성 운흥사 아미타불회도
2111103580000,미타사 아미타후불도
2113103580000,백자청화 ‘성화3년’ 명 황수신 묘지
2113303580000,묘법연화경 권1
2113803580000,고성 운흥사 약사불회도
2111103590000,미타사 지장시왕도
2113103590000,이형부 필 화양구곡도
2113303590000,"자치통감강목 권27, 권47"
2113803590000,합천 해인사 홍제암 삼화상 진영
2111103600000,미타사 신중도
2113103600000,화성 홍법사 묘법연화경
2113303600000,이문건 부부묘 출토 유물
2113703600000,송림사 명부전 목조시왕상과 제상
2113803600000,합천 중촌리 적연선사 승탑
2111103610000,미타사 칠성도
2113103610000,송곡 조복양관련 고문서
2113303610000,이문건가 족보
2113703610000,평해북천교비
2113803610000,산청 대원사 신중도
2111103620000,미타사 백의관음도
2113103620000,고양 강매 석교
2113303620000,심현담요해
2113703620000,구미약사암석조여래좌상
2113803620000,산청 대원사 반자
2111103630000,봉원사 아미타괘불도
2113103630000,안표 초상화 및 교지
2113303630000,지리신법
2113703630000,용암박운효자정려비
2113803630000,통영 용화사 금고
2111103640000,봉원사 범종
2113103640000,양주 청련사 석조지장보살좌상
2113303640000,옥소고
