ccbaAsno_item,ccbaKdcd_item,ccbaCtcd_item
01060000,21,36
01060000,21,37
01060000,21,38
01070000,21,11
01070000,21,21
01070000,21,31
01070000,21,32
01070000,21,33
01070000,21,35
01070000,21,36
01070000,21,37
01080000,21,11
01080000,21,21
01080000,21,31
01080000,21,32
01080000,21,33
01080000,21,35
01080000,21,36
01080000,21,37
01080000,21,38
01080100,21,38
01080200,21,38
01080300,21,38
01090000,21,11
01090000,21,21
01090000,21,31
01090000,21,32
01090000,21,33
01090000,21,34
01090000,21,36
01090000,21,37
01100000,21,11
01100000,21,21
01100000,21,31
01100000,21,32
01100000,21,33
01100000,21,34
01100000,21,35
01100000,21,36
01100000,21,37
01100000,21,38
01110000,21,11
01110000,21,21
01110000,21,32
01110000,21,33
01110000,21,34
01110000,21,35
01110000,21,36
01110000,21,37
01120000,21,11
01120000,21,21
01120000,21,31
01120000,21,32
01120000,21,33
01120000,21,35
01120000,21,36
01120000,21,37
01120000,21,38
01130000,21,11
01130000,21,32
01130000,21,33
01130000,21,35
01130000,21,36
01130000,21,37
01130000,21,38
01140000,21,11
01140000,21,21
01140000,21,32
01140000,21,35
01140000,21,36
01140000,21,37
01140000,21,38
01150000,21,11
01150000,21,21
01150000,21,31
01150000,21,32
01150000,21,33
01150000,21,35
01150000,21,36
01150000,21,37
01160000,21,11
01160000,21,21
01160000,21,31
01160000,21,32
01160000,21,33
01160000,21,35
01160000,21,36
01160000,21,37
01160000,21,38
01170000,21,11
01170000,21,21
01170000,21,32
01170000,21,34
01170000,21,35
01170000,21,37
01170000,21,38
01180000,21,11
01180000,21,21
01180000,21,32
01180000,21,33
01180000,21,34
01180000,21,35
01180000,21,37
01190000,21,11
01190000,21,21
01190000,21,31
01190000,21,32
01190000,21,35
01190000,21,37
01190000,21,38
01200000,21,11
01200000,21,21
01200000,21,31
01200000,21,32
01200000,21,33
01200000,21,34
01200000,21,35
01200000,21,36
01200000,21,37
01200000,21,38
01210000,21,11
01210000,21,21
01210000,21,31
01210000,21,32
01210000,21,33
01210000,21,35
01210000,21,36
01210000,21,38
01220000,21,11
01220000,21,21
01220000,21,31
01220000,21,32
01220000,21,33
01220000,21,34
01220000,21,35
01220000,21,36
01220000,21,37
01220000,21,38
01230000,21,11
01230000,21,21
01230000,21,32
01230000,21,34
01230000,21,35
01230000,21,37
01230000,21,38
01240000,21,11
01240000,21,21
01240000,21,31
01240000,21,32
01240000,21,33
01240000,21,34
01240000,21,35
01240000,21,36
01240000,21,37
01240000,21,38
01250000,21,11
01250000,21,21
01250000,21,31
01250000,21,32
01250000,21,33
01250000,21,34
01250000,21,35
01250000,21,36
01250000,21,37
01250000,21,38
01260000,21,21
01260000,21,31
01260000,21,32
01260000,21,33
01260000,21,34
01260000,21,35
01260000,21,36
01260000,21,37
01260000,21,38
01270000,21,11
01270000,21,21
01270000,21,31
01270000,21,32
01270000,21,34
01270000,21,35
01270000,21,36
01270000,21,37
01270000,21,38
01280000,21,11
01280000,21,21
01280000,21,31
01280000,21,32
01280000,21,33
01280000,21,34
01280000,21,35
01280000,21,37
01280000,21,38
01290000,21,21
01290000,21,32
01290000,21,33
01290000,21,34
01290000,21,35
01290000,21,36
01290000,21,37
01290000,21,38
01300000,21,11
01300000,21,21
01300000,21,31
01300000,21,32
01300000,21,33
01300000,21,35
01300000,21,37
01300000,21,38
01310000,21,11
01310000,21,21
01310000,21,31
01310000,21,32
01310000,21,34
01310000,21,35
01310000,21,36
01310000,21,37
01310000,21,38
01320000,21,11
01320000,21,21
01320000,21,31
01320000,21,32
01320000,21,33
01320000,21,34
01320000,21,35
01320000,21,36
01320000,21,37
01320000,21,38
01330000,21,11
01330000,21,21
01330000,21,31
01330000,21,32
01330000,21,33
01330000,21,34
01330000,21,35
01330000,21,36
01330000,21,37
01330000,21,38
01340000,21,11
01340000,21,21
01340000,21,31
01340000,21,32
01340000,21,33
01340000,21,35
01340000,21,36
01340000,21,37
01340000,21,38
01350000,21,11
01350000,21,21
01350000,21,31
01350000,21,32
01350000,21,33
01350000,21,34
01350000,21,35
01350000,21,36
01350000,21,37
01350000,21,38
01350100,21,33
01360000,21,11
01360000,21,21
01360000,21,31
01360000,21,32
01360000,21,33
01360000,21,35
01360000,21,36
01360000,21,37
01360000,21,38
01370000,21,11
01370000,21,21
01370000,21,31
01370000,21,32
01370000,21,33
01370000,21,34
01370000,21,35
01370000,21,37
01380000,21,11
01380000,21,21
01380000,21,31
01380000,21,32
01380000,21,33
01380000,21,34
01380000,21,35
01380000,21,37
01380000,21,38
01390000,21,11
01390000,21,21
01390000,21,31
01390000,21,32
01390000,21,33
01390000,21,34
01390000,21,35
01390000,21,36
01390000,21,37
01390000,21,38
01400000,21,21
01400000,21,32
01400000,21,33
01400000,21,34
01400000,21,35
01400000,21,38
01410000,21,21
01410000,21,32
01410000,21,33
01410000,21,34
01410000,21,35
01410000,21,36
01410000,21,38
01420000,21,11
01420000,21,21
01420000,21,31
01420000,21,32
01420000,21,33
01420000,21,35
01420000,21,36
01420000,21,38
01420100,21,37
01420200,21,37
01430000,21,11
01430000,21,21
01430000,21,31
01430000,21,34
01430000,21,35
01430000,21,36
01430000,21,37
01430000,21,38
01440000,21,11
01440000,21,21
01440000,21,31
01440000,21,32
01440000,21,33
01440000,21,35
01440000,21,36
01440000,21,37
01440000,21,38
01450000,21,11
01450000,21,21
01450000,21,31
01450000,21,32
01450000,21,33
01450000,21,34
01450000,21,35
01450000,21,37
01460000,21,11
01460000,21,31
01460000,21,32
01460000,21,33
01460000,21,34
01460000,21,35
01460000,21,36
01470000,21,11
01470000,21,21
01470000,21,31
01470000,21,32
01470000,21,33
01470000,21,34
01470000,21,35
01480000,21,11
01480000,21,21
01480000,21,31
01480000,21,32
01480000,21,33
01480000,21,35
01480000,21,36
01480000,21,37
01480000,21,38
01490000,21,11
01490000,21,21
01490000,21,31
01490000,21,32
01490000,21,33
01490000,21,35
01490000,21,36
01490000,21,37
01490000,21,38
01500000,21,11
01500000,21,21
01500000,21,31
01500000,21,32
01500000,21,33
01500000,21,34
01500000,21,35
01500000,21,36
01500000,21,37
01500000,21,38
01510000,21,11
01510000,21,21
01510000,21,31
01510000,21,32
01510000,21,33
01510000,21,34
01510000,21,35
01510000,21,37
01510000,21,38
01520000,21,11
01520000,21,21
01520000,21,31
01520000,21,32
01520000,21,33
01520000,21,34
01520000,21,35
01520000,21,36
01520000,21,38
01530000,21,11
01530000,21,21
01530000,21,31
01530000,21,32
01530000,21,33
01530000,21,35
01530000,21,36
01530000,21,37
01530000,21,38
01540000,21,11
01540000,21,21
01540000,21,32
01540000,21,33
01540000,21,34
01540000,21,35
01540000,21,36
01540000,21,37
01540000,21,38
01550000,21,11
01550000,21,21
01550000,21,31
01550000,21,32
01550000,21,33
01550000,21,34
01550000,21,35
01550000,21,36
01550000,21,38
01560000,21,11
01560000,21,21
01560000,21,31
01560000,21,32
01570000,21,11
01570000,21,21
01570000,21,32
01570000,21,33
01570000,21,34
01570000,21,35
01570000,21,37
01580000,21,11
01580000,21,21
01580000,21,31
01580000,21,32
01580000,21,33
01580000,21,34
01580000,21,35
01580000,21,36
01580000,21,37
01580000,21,38
01590000,21,11
01590000,21,21
01590000,21,32
01590000,21,33
01590000,21,34
01590000,21,35
01590000,21,36
01590000,21,37
01590000,21,38
01600000,21,11
01600000,21,21
01600000,21,31
01600000,21,32
01600000,21,33
01600000,21,34
01600000,21,35
01600000,21,36
01600000,21,38
01610000,21,11
01610000,21,21
01610000,21,31
01610000,21,32
01610000,21,33
01610000,21,34
01610000,21,35
01610000,21,36
01610000,21,38
01620000,21,11
01620000,21,21
01620000,21,31
01620000,21,32
01620000,21,33
01620000,21,34
01620000,21,35
01620000,21,36
01620000,21,38
01630000,21,11
01630000,21,21
01630000,21,31
01630000,21,32
01630000,21,33
01630000,21,34
01630000,21,35
01630000,21,36
01630000,21,37
01630000,21,38
01630100,21,38
01630200,21,38
01630300,21,38
01640000,21,11
01640000,21,21
01640000,21,31
01640000,21,32
01640000,21,33
01640000,21,35
01640000,21,36
01640000,21,37
01640000,21,38
01650000,21,21
01650000,21,32
01650000,21,33
01650000,21,35
01650000,21,36
01650000,21,38
01650100,21,38
01650200,21,38
01650300,21,38
01650400,21,38
01660000,21,21
01660000,21,31
01660000,21,32
01660000,21,33
01660000,21,35
01660000,21,36
01660000,21,37
01660000,21,38
01670000,21,11
01670000,21,21
01670000,21,31
01670000,21,32
01670000,21,33
01670000,21,37
01670000,21,38
01680000,21,11
01680000,21,21
01680000,21,32
01680000,21,33
01680000,21,34
01680000,21,35
01680000,21,36
01680000,21,37
01680000,21,38
01680100,21,38
01680200,21,38
01690000,21,11
01690000,21,21
01690000,21,31
01690000,21,32
01690000,21,33
01690000,21,34
01690000,21,35
01690000,21,36
01690000,21,38
01700000,21,11
01700000,21,21
01700000,21,31
01700000,21,32
01700000,21,34
01700000,21,35
01700000,21,36
01700000,21,37
01710000,21,11
01710000,21,21
01710000,21,31
01710000,21,32
01710000,21,33
01710000,21,34
01710000,21,35
01710000,21,36
01710000,21,37
01710000,21,38
01720000,21,11
01720000,21,21
01720000,21,32
01720000,21,33
01720000,21,34
01720000,21,35
01720000,21,36
01720000,21,37
01720000,21,38
01730000,21,11
01730000,21,21
01730000,21,32
01730000,21,33
01730000,21,34
01730000,21,35
01730000,21,36
01730000,21,37
01730000,21,38
01730100,21,38
01730200,21,38
01730300,21,38
01740000,21,11
01740000,21,21
01740000,21,31
01740000,21,32
01740000,21,33
01740000,21,34
01740000,21,35
01740000,21,36
01740000,21,37
01740000,21,38
01750000,21,11
01750000,21,21
01750000,21,31
01750000,21,32
01750000,21,34
01750000,21,35
01750000,21,36
01750000,21,37
01750000,21,38
01760000,21,11
01760000,21,21
01760000,21,31
01760000,21,32
01760000,21,33
01760000,21,34
01760000,21,35
01760000,21,36
01760000,21,37
01760000,21,38
01770000,21,11
01770000,21,21
01770000,21,31
01770000,21,32
01770000,21,33
01770000,21,35
01770000,21,36
01770000,21,37
01770000,21,38
01780000,21,11
01780000,21,21
01780000,21,31
01780000,21,32
01780000,21,33
01780000,21,34
01780000,21,35
01780000,21,36
01780000,21,38
01790000,21,11
01790000,21,21
01790000,21,31
01790000,21,32
01790000,21,33
01790000,21,34
01790000,21,35
01790000,21,36
01790000,21,37
01800000,21,11
01800000,21,21
01800000,21,31
01800000,21,32
01800000,21,33
01800000,21,34
01800000,21,35
01800000,21,37
01800000,21,38
01810000,21,11
01810000,21,21
01810000,21,31
01810000,21,32
01810000,21,33
01810000,21,34
01810000,21,35
01810000,21,36
01810000,21,37
01810000,21,38
01810100,21,38
01810200,21,38
01820000,21,11
01820000,21,21
01820000,21,31
01820000,21,32
01820000,21,33
01820000,21,35
01820000,21,36
01820000,21,37
01820000,21,38
01830000,21,11
01830000,21,21
01830000,21,31
01830000,21,32
01830000,21,33
01830000,21,35
01830000,21,36
01830000,21,38
01840000,21,11
01840000,21,21
01840000,21,31
01840000,21,32
01840000,21,33
01840000,21,34
01840000,21,35
01840000,21,36
01840000,21,38
01850000,21,11
01850000,21,21
01850000,21,31
01850000,21,32
01850000,21,33
01850000,21,34
01850000,21,35
01850000,21,37
01850000,21,38
01860000,21,11
01860000,21,21
01860000,21,31
01860000,21,32
01860000,21,34
01860000,21,36
01860000,21,37
01860000,21,38
01870000,21,11
01870000,21,21
01870000,21,31
01870000,21,32
01870000,21,33
01870000,21,34
01870000,21,35
01870000,21,37
01870000,21,38
01880000,21,11
01880000,21,21
01880000,21,31
01880000,21,32
01880000,21,33
01880000,21,34
01880000,21,35
01880000,21,36
01880000,21,37
01890000,21,11
01890000,21,21
01890000,21,31
01890000,21,32
01890000,21,33
01890000,21,35
01890000,21,36
01890000,21,37
01890000,21,38
01900000,21,11
01900000,21,21
01900000,21,31
01900000,21,32
01900000,21,34
01900000,21,35
01900000,21,37
01900000,21,38
01910000,21,11
01910000,21,21
01910000,21,31
01910000,21,32
01910000,21,33
01910000,21,34
01910000,21,35
01910000,21,36
01910000,21,37
01910000,21,38
01920000,21,11
01920000,21,21
01920000,21,31
01920000,21,32
01920000,21,33
01920000,21,34
01920000,21,35
01920000,21,36
01920000,21,37
01930000,21,11
01930000,21,21
01930000,21,31
01930000,21,32
01930000,21,33
01930000,21,34
01930000,21,35
01930000,21,36
01930000,21,37
01930000,21,38
01940000,21,11
01940000,21,21
01940000,21,31
01940000,21,32
01940000,21,33
01940000,21,34
01940000,21,35
01940000,21,36
01940000,21,37
01940000,21,38
01950000,21,11
01950000,21,21
01950000,21,31
01950000,21,32
01950000,21,33
01950000,21,34
01950000,21,35
01950000,21,36
01950000,21,37
01950000,21,38
01960000,21,11
01960000,21,21
01960000,21,31
01960000,21,32
01960000,21,33
01960000,21,34
01960000,21,35
01960000,21,36
01960000,21,38
01970000,21,11
01970000,21,21
01970000,21,31
01970000,21,32
01970000,21,33
01970000,21,34
01970000,21,35
01970000,21,36
01970000,21,38
01980000,21,11
01980000,21,21
01980000,21,31
01980000,21,33
01980000,21,34
01980000,21,35
01980000,21,36
01980000,21,37
01980000,21,38
01990000,21,11
01990000,21,21
01990000,21,31
01990000,21,33
01990000,21,34
01990000,21,35
01990000,21,36
02000000,21,11
02000000,21,21
02000000,21,31
02000000,21,33
02000000,21,34
02000000,21,35
02000000,21,36
02000000,21,38
02010000,21,11
02010000,21,21
02010000,21,31
02010000,21,33
02010000,21,34
02010000,21,35
02010000,21,36
02010000,21,37
02010000,21,38
02020000,21,11
02020000,21,21
02020000,21,31
02020000,21,34
02020000,21,35
02020000,21,36
02030000,21,11
02030000,21,21
02030000,21,31
02030000,21,33
02030000,21,34
02030000,21,35
02030000,21,36
02030000,21,37
02040000,21,11
02040000,21,21
02040000,21,31
02040000,21,33
02040000,21,34
02040000,21,35
02040000,21,36
02040000,21,37
02040000,21,38
02050000,21,11
02050000,21,21
02050000,21,31
02050000,21,33
02050000,21,34
02050000,21,35
02050000,21,36
02050000,21,37
02050000,21,38
02060000,21,11
02060000,21,21
02060000,21,31
02060000,21,33
02060000,21,34
02060000,21,35
02060000,21,36
02060000,21,37
02060000,21,38
02070000,21,11
02070000,21,21
02070000,21,31
02070000,21,33
02070000,21,34
02070000,21,37
02070000,21,38
02080000,21,11
02080000,21,21
02080000,21,31
02080000,21,33
02080000,21,34
02080000,21,37
02080000,21,38
02090000,21,11
02090000,21,21
02090000,21,31
02090000,21,33
02090000,21,34
02090000,21,35
02090000,21,36
02090000,21,38
02100000,21,21
02100000,21,31
02100000,21,33
02100000,21,34
02100000,21,35
02100000,21,36
02100000,21,37
02100100,21,38
02100200,21,38
02110000,21,11
02110000,21,21
02110000,21,31
02110000,21,33
02110000,21,34
02110000,21,35
02110000,21,36
02110000,21,37
02110000,21,38
02120000,21,11
02120000,21,21
02120000,21,31
02120000,21,33
02120000,21,34
02120000,21,35
02120000,21,36
02120000,21,37
02120000,21,38
02130000,21,11
02130000,21,21
02130000,21,31
02130000,21,33
02130000,21,34
02130000,21,36
02130000,21,37
02130000,21,38
02140000,21,11
02140000,21,21
02140000,21,31
02140000,21,33
02140000,21,34
02140000,21,35
02140000,21,36
02140000,21,37
02150000,21,11
02150000,21,21
02150000,21,31
02150000,21,34
02150000,21,35
02150000,21,36
02160000,21,21
02160000,21,31
02160000,21,33
02160000,21,34
02160000,21,35
02160000,21,36
02160000,21,37
02170000,21,11
02170000,21,21
02170000,21,31
02170000,21,33
02170000,21,34
02170000,21,35
02170000,21,36
02170000,21,37
02170000,21,38
02180000,21,11
02180000,21,21
02180000,21,31
02180000,21,33
02180000,21,34
02180000,21,36
02180000,21,37
02180000,21,38
02190000,21,11
02190000,21,21
02190000,21,31
02190000,21,33
02190000,21,34
02190000,21,35
02190000,21,36
02190000,21,37
02190000,21,38
02200000,21,11
02200000,21,21
02200000,21,31
02200000,21,33
02200000,21,34
02200000,21,35
02200000,21,36
02200000,21,37
02200000,21,38
02210000,21,11
02210000,21,21
02210000,21,31
02210000,21,33
02210000,21,34
02210000,21,35
02210000,21,37
02210000,21,38
02220000,21,11
02220000,21,31
02220000,21,33
02220000,21,34
02220000,21,35
02220000,21,36
02220000,21,37
02220000,21,38
02230000,21,11
02230000,21,31
02230000,21,33
02230000,21,34
02230000,21,35
02230000,21,36
02230000,21,37
02230000,21,38
02240000,21,31
02240000,21,33
02240000,21,34
02240000,21,35
02240000,21,36
02240000,21,37
02240000,21,38
02250000,21,31
02250000,21,33
02250000,21,35
02250000,21,36
02250000,21,38
02260000,21,31
02260000,21,34
02260000,21,35
02260000,21,37
02260000,21,38
02270000,21,11
02270000,21,31
02270000,21,34
02270000,21,35
02270000,21,38
02280000,21,11
02280000,21,31
02280000,21,34
02280000,21,35
02280000,21,36
02280000,21,38
02290000,21,11
02290000,21,31
02290000,21,34
02290000,21,35
02290000,21,38
02300000,21,11
02300000,21,31
02300000,21,34
02300000,21,35
02300000,21,36
02300000,21,38
02310000,21,11
02310000,21,31
02310000,21,33
02310000,21,34
02310000,21,35
02310000,21,37
02310000,21,38
02320000,21,11
02320000,21,31
02320000,21,33
02320000,21,34
02320000,21,35
02320000,21,37
02320000,21,38
02330000,21,11
02330000,21,31
02330000,21,33
02330000,21,34
02330000,21,35
02330000,21,37
02330000,21,38
02340000,21,11
02340000,21,31
02340000,21,33
02340000,21,34
02340000,21,35
02340000,21,37
02340000,21,38
02350000,21,11
02350000,21,31
02350000,21,33
02350000,21,34
02350000,21,35
02350000,21,38
02360000,21,11
02360000,21,31
02360000,21,33
02360000,21,34
02360000,21,35
02360000,21,37
02360000,21,38
02370000,21,11
02370000,21,31
02370000,21,34
02370000,21,35
02370000,21,37
02370000,21,38
02380000,21,11
02380000,21,31
02380000,21,33
02380000,21,34
02380000,21,35
02380000,21,37
02380000,21,38
02390000,21,31
02390000,21,33
02390000,21,34
02390000,21,35
02390000,21,37
02400000,21,31
02400000,21,33
02400000,21,34
02400000,21,35
02400000,21,38
02410000,21,31
02410000,21,33
02410000,21,34
02410000,21,35
02410000,21,37
02410000,21,38
02420000,21,11
02420000,21,31
02420000,21,33
02420000,21,34
02420000,21,35
02420000,21,37
02420000,21,38
02430000,21,11
02430000,21,31
02430000,21,33
02430000,21,34
02430000,21,35
02430000,21,37
02430000,21,38
02440000,21,11
02440000,21,31
02440000,21,33
02440000,21,34
02440000,21,35
02440000,21,38
02450000,21,11
02450000,21,31
02450000,21,33
02450000,21,34
02450000,21,35
02450000,21,37
02460000,21,11
02460000,21,31
02460000,21,33
02460000,21,34
02460000,21,35
02460000,21,38
02460200,21,33
02460300,21,33
02460400,21,33
02470000,21,11
02470000,21,31
02470000,21,33
02470000,21,34
02470000,21,35
02470000,21,37
02470000,21,38
02480000,21,11
02480000,21,31
02480000,21,33
02480000,21,34
02480000,21,35
02480000,21,37
02480000,21,38
02490000,21,11
02490000,21,31
02490000,21,33
02490000,21,34
02490000,21,35
02490000,21,37
02490000,21,38
02500000,21,11
02500000,21,31
02500000,21,33
02500000,21,34
02500000,21,35
02500000,21,37
02500000,21,38
02510000,21,11
02510000,21,31
02510000,21,33
02510000,21,34
02510000,21,35
02510000,21,36
02510000,21,37
02510000,21,38
02520000,21,11
02520000,21,31
02520000,21,33
02520000,21,34
02520000,21,35
02520000,21,36
02520000,21,37
02520000,21,38
02530000,21,11
02530000,21,31
02530000,21,33
02530000,21,34
02530000,21,35
02530000,21,37
02540000,21,11
02540000,21,33
02540000,21,34
02540000,21,35
02540000,21,36
02540000,21,38
02540100,21,33
02550000,21,11
02550000,21,31
02550000,21,33
02550000,21,34
02550000,21,35
02550000,21,38
02560000,21,11
02560000,21,31
02560000,21,33
02560000,21,34
02560000,21,35
02560000,21,36
02560000,21,37
02560000,21,38
02570000,21,11
02570000,21,31
02570000,21,33
02570000,21,34
02570000,21,38
02580000,21,11
02580000,21,31
02580000,21,33
02580000,21,34
02580000,21,35
02580000,21,36
02580000,21,37
02580000,21,38
02590000,21,11
02590000,21,31
02590000,21,33
02590000,21,34
02590000,21,35
02590000,21,36
02590000,21,37
02590000,21,38
02600000,21,11
02600000,21,31
02600000,21,34
02600000,21,35
02600000,21,36
02600000,21,37
02600000,21,38
02610000,21,11
02610000,21,31
02610000,21,33
02610000,21,34
02610000,21,35
02610000,21,37
