ccbaCpno,ccbaKdcd,ccmaName,crltsnoNm,ccbaMnm1,ccbaMnm2,ccbaCtcd,ccbaCtcdNm,ccsiName,ccbaAdmin,ccbaAsno,longitude,latitude,ccbaPcd1,ccbaPcd1Nm
1123411890100,12,보물,1189-1,박문수 초상(1994),朴文秀 肖像(1994),34,충남,천안시,천안박물관,11890100,127.163253334821,36.7867327971408,40,조선
1123712010000,12,보물,1201,울진 불영사 대웅보전,蔚珍 佛影寺 大雄寶殿,37,경북,울진군,불영사,12010000,129.273843544247,36.9411227229164,40,조선
1123112250000,12,보물,1225,묘법연화경 권7(언해),妙法蓮華經 卷七(諺解),31,경기,김포시,중앙승가대학 불교중앙도서관,12250000,126.7282875,37.6077543,40,조선
1123512430000,12,보물,1243,완주 송광사 대웅전,完州 松廣寺 大雄殿,35,전북,완주군,송광사,12430000,127.241751354173,35.8857652811664,40,조선
1123512440000,12,보물,1244,완주 송광사 종루,完州 松廣寺 鍾樓,35,전북,완주군,송광사,12440000,127.241976602216,35.8853739951623,40,조선
1123412620000,12,보물,1262,용봉사 영산회 괘불탱,龍鳳寺 靈山會 掛佛幀,34,충남,홍성군,용봉사,12620000,126.6532775,36.6496211,40,조선
1123512660000,12,보물,1266,금당사 괘불탱,金塘寺 掛佛幀,35,전북,진안군,금당사,12660000,127.3909587,35.7476622,40,조선
1123712700000,12,보물,1270,은해사 괘불탱,銀海寺 掛佛幀,37,경북,영천시,은해사,12700000,128.7593287,36.0036716,40,조선
1123712710000,12,보물,1271,수도사 노사나불 괘불탱,修道寺 盧舍那佛 掛佛幀,37,경북,영천시,수도사,12710000,128.7188708,36.0389433,40,조선
1123712720000,12,보물,1272,불영사 영산회상도,佛影寺 靈山會上圖,37,경북,울진군,불영사,12720000,129.2736077,36.9409496,40,조선
1123712780000,12,보물,1278,북장사 영산회 괘불탱,北長寺 靈山會 掛佛幀,37,경북,상주시,북장사,12780000,128.0808102,36.4378734,40,조선
1123612880000,12,보물,1288,여수 타루비,麗水 墮淚碑,36,전남,여수시,여수시,12880000,127.738926979564,34.7400240352325,40,조선
1121112910000,12,보물,1291,대악후보,大樂後譜,11,서울,서초구,국립국악원,12910000,127.015233,37.4810478,40,조선
1123412930000,12,보물,1293,공주 계룡산 중악단,公州 鷄龍山 中嶽壇,34,충남,공주시,신원사,12930000,127.184909,36.335432,40,조선
1123813000000,12,보물,1300,합천 해인사 홍제암,陜川 海印寺 弘濟庵,38,경남,합천군,홍제암,13000000,128.095169320516,35.8025567347407,40,조선
1123813010000,12,보물,1301,합천 해인사 홍제암 사명대사탑 및 석장비,陜川 海印寺 弘濟庵 四溟大師塔 및 石藏碑,38,경남,합천군,홍제암,13010000,128.095353,35.802194,40,조선
1123613070000,12,보물,1307,고흥 능가사 대웅전,高興 楞伽寺 大雄殿,36,전남,고흥군,능가사,13070000,127.414065366811,34.6388126488118,40,조선
1123613100000,12,보물,1310,나주 불회사 대웅전,羅州 佛會寺 大雄殿,36,전남,나주시,불회사,13100000,126.823477499634,34.9087572161829,40,조선
1123613110000,12,보물,1311,순천 선암사 대웅전,順天 仙巖寺 大雄殿,36,전남,순천시,선암사,13110000,127.331096599402,34.9965454772831,40,조선
1123113230000,12,보물,1323,파주 공효공 박중손묘 장명등,坡州 恭孝公 朴仲孫墓 長明燈,31,경기,파주시,밀양박씨규정공파대종회,13230000,126.717684131897,37.8249347910759,40,조선
1123213360000,12,보물,1336,고성 건봉사 능파교,高城 乾鳳寺 凌波橋,32,강원,고성군,건봉사,13360000,128.379123,38.402489,40,조선
1123213370000,12,보물,1337,고성 육송정 홍교,高城 六松亭 虹橋,32,강원,고성군,고성군,13370000,128.398357,38.386739,40,조선
1123413390000,12,보물,1339,오덕사 괘불탱,五德寺 掛佛幀,34,충남,부여군,오덕사,13390000,126.8022982,36.1440575,40,조선
1123613400000,12,보물,1340,천은사 괘불탱,泉隱寺 掛佛幀,36,전남,구례군,천은사,13400000,127.485705,35.2795889,40,조선
1123613410000,12,보물,1341,도림사 괘불탱,道林寺 掛佛幀,36,전남,곡성군,도림사,13410000,127.2619208,35.2655675,40,조선
1123613420000,12,보물,1342,미황사 괘불탱,美黃寺 掛佛幀,36,전남,해남군,미황사,13420000,126.5664693,34.3832573,40,조선
1123613430000,12,보물,1343,다보사 괘불탱,多寶寺 掛佛幀,36,전남,나주시,다보사,13430000,126.6988802,35.0415618,40,조선
1123613440000,12,보물,1344,금탑사 괘불탱,金塔寺 掛佛幀,36,전남,고흥군,금탑사,13440000,127.299016,34.5566679,40,조선
1123613450000,12,보물,1345,만연사 괘불탱,萬淵寺 掛佛幀,36,전남,화순군,만연사,13450000,126.9846152,35.0599119,40,조선
1123613460000,12,보물,1346,장성 백양사 소요대사탑,長城 白羊寺 逍遙大師塔,36,전남,장성군,백양사주지,13460000,126.884019657301,35.4404662053491,40,조선
1123613470000,12,보물,1347,해남 대흥사 서산대사탑,海南 大興寺 西山大師塔,36,전남,해남군,대흥사주지,13470000,126.613886127133,34.4764967806197,40,조선
1123613490000,12,보물,1349,곡성 태안사 동종,谷城 泰安寺 銅鍾,36,전남,곡성군,태안사,13490000,127.3876008,35.1316345,40,조선
1123213620000,12,보물,1362,양양 낙산사 건칠관음보살좌상,襄陽 洛山寺 乾漆觀音菩薩坐像,32,강원,양양군,낙산사,13620000,128.6273736,38.1246403,40,조선
1123613630000,12,보물,1363,화엄사 대웅전 삼신불탱,華嚴寺 大雄殿 三身佛幀,36,전남,구례군,화엄사,13630000,127.5030244,35.2617944,40,조선
1123613720000,12,보물,1372,함평 고막천 석교,咸平 古幕川 石橋,36,전남,함평군,함평군,13720000,126.593301,35.033124,40,조선
1123713740000,12,보물,1374,용흥사 삼불회 괘불탱,龍興寺 三佛會 掛佛幀,37,경북,상주시,용흥사,13740000,128.1624535,36.3366593,40,조선
1123613770000,12,보물,1377,영광 불갑사 목조석가여래삼불좌상,靈光 佛甲寺 木造釋迦如來三佛坐像,36,전남,영광군,불갑사,13770000,126.5497722,35.2008006,40,조선
1123713790000,12,보물,1379,축서사 괘불탱,鷲棲寺 掛佛幀,37,경북,봉화군,축서사,13790000,128.7999498,36.9813937,40,조선
1123613950000,12,보물,1395,영암 도갑사 도선국사·수미선사비,靈巖 道岬寺 道詵國師·守眉禪師碑,36,전남,영암군,도갑사,13950000,126.665309973613,34.7544830586457,40,조선
1123714020000,12,보물,1402,영주 소수서원 문성공묘,榮州 紹修書院 文成公廟,37,경북,영주시,영주시,14020000,128.579847853869,36.9249131962921,40,조선
1123714030000,12,보물,1403,영주 소수서원 강학당,榮州 紹修書院 講學堂,37,경북,영주시,영주시,14030000,128.580151884813,36.9247831486823,40,조선
1123514340000,12,보물,1434,완주 안심사 금강계단,完州 安心寺 金剛戒壇,35,전북,완주군,안심사,14340000,127.303550071315,36.1088895931503,40,조선
1121114390000,12,보물,1439,백자 달항아리(2005-3),白磁 壺(2005-3),11,서울,종로구,김＊＊＊,14390000,126.9367526,37.5206508,40,조선
1122114610000,12,보물,1461,부산 범어사 조계문,釜山 梵魚寺 曹溪門,21,부산,금정구,범어사,14610000,129.069674503423,35.2837157445521,40,조선
1121114620000,12,보물,1462,서울 인조별서 유기비,서울 仁祖別墅 遺基碑,11,서울,은평구,서울특별시,14620000,126.916619561156,37.6087288095341,40,조선
1123114770100,12,보물,1477-1,채제공 초상 일괄 - 시복본,蔡濟恭 肖像 一括 - 時服本,31,경기,수원시,수원화성박물관,14770100,127.0126818,37.2835639,40,조선
1121114780000,12,보물,1478,조씨삼형제 초상,趙氏三兄弟 肖像,11,서울,종로구,국립민속박물관,14780000,126.97893755809,37.5815195118825,40,조선
1121114930000,12,보물,1493,오재순 초상,吳載純 肖像,11,서울,용산구,삼성미술관 리움,14930000,126.9989795,37.5386162,40,조선
1123414950000,12,보물,1495,윤증 초상 일괄,尹拯 肖像 一括,34,충남,공주시,충＊＊＊,14950000,127.0987453,36.1870656,40,조선
1123515160000,12,보물,1516,김제 귀신사 소조비로자나삼불좌상,金堤 歸信寺 塑造毘盧遮那三佛坐像,35,전북,김제시,귀신사,15160000,127.0468265,35.7451529,40,조선
1121115240000,12,보물,1524,서울 이윤탁 한글영비,서울 李允濯 한글靈碑,11,서울,노원구,성주이씨문경공파정자공문중,15240000,127.076754,37.645436,40,조선
1123115320000,12,보물,1532,여주 효종 영릉재실,驪州 孝宗 寧陵齋室,31,경기,여주시,문화재청 세종대왕유적관리소,15320000,127.610139,37.311191,40,조선
1123615470000,12,보물,1547,해남 대흥사 금동관음보살좌상,海南 大興寺 金銅觀音菩薩坐像,36,전남,해남군,대흥사,15470000,126.5989274,34.5732516,40,조선
1123615550000,12,보물,1555,담양 용흥사 동종,潭陽 龍興寺 銅鍾,36,전남,담양군,용흥사,15550000,126.8891283,35.3408354,40,조선
1123615570000,12,보물,1557,고흥 능가사 동종,高興 楞伽寺 銅鍾,36,전남,고흥군,능가사,15570000,127.4406721,34.6477729,40,조선
1123715620000,12,보물,1562,영주 부석사 오불회 괘불탱,榮州 浮石寺 五佛會 掛佛幀,37,경북,영주시,부석사,15620000,128.6874968,36.9988527,40,조선
1122215630000,12,보물,1563,대구 동화사 대웅전,大邱 桐華寺 大雄殿,22,대구,동구,동화사,15630000,128.704236,35.993199,40,조선
1123715680000,12,보물,1568,상주 양진당,尙州 養眞堂,37,경북,상주시,풍양조씨장천파문중,15680000,128.229039738269,36.3641479241957,40,조선
1123415690000,12,보물,1569,논산 돈암서원 응도당,論山 遯岩書院 凝道堂,34,충남,논산시,돈암서원,15690000,127.180898692685,36.208834419407,40,조선
1123715700000,12,보물,1570,청송 대전사 보광전,靑松 大典寺 普光殿,37,경북,청송군,대전사,15700000,129.145959659946,36.3968026306968,40,조선
1123715740000,12,보물,1574,문경 봉암사 극락전,聞慶 鳳巖寺 極樂殿,37,경북,문경시,봉암사,15740000,128.006462,36.700207,40,조선
1123715750000,12,보물,1575,성주향교 대성전 및 명륜당,星州鄕校 大成殿 및 明倫堂,37,경북,성주군,성주향교,15750000,128.290433,35.927063,40,조선
1123715760000,12,보물,1576,김천 직지사 대웅전,金泉 直指寺 大雄殿,37,경북,김천시,직지사,15760000,128.00445667152,36.1170232968488,40,조선
1123515780000,12,보물,1578,전주 경기전 정전,全州 慶基殿 正殿,35,전북,전주시,전주시,15780000,127.149771958054,35.8153015481437,40,조선
1123715940200,12,보물,1594-2,청구도(2008-2),靑邱圖(2008-2),37,경북,경산시,영남대학교도서관,15940200,128.7593754,35.8285272,40,조선
1122115950200,12,보물,1595-2,목장지도(2008-2),牧場地圖(2008-2),21,부산,금정구,부산대학교도서관,15950200,129.081358714712,35.2357852442956,40,조선
1123115980000,12,보물,1598,함경도·경기도·강원도 지도,咸鏡道·京畿道·江原道 地圖,31,경기,용인시,경희대학교혜정박물관,15980000,127.080052,37.242965,40,조선
1123716080000,12,보물,1608,성주 선석사 영산회 괘불탱,星州 禪石寺 靈山會 掛佛幀,37,경북,성주군,선석사,16080000,128.2989259,36.0156539,40,조선
1123716090000,12,보물,1609,포항 보경사 괘불탱,浦項 寶鏡寺 掛佛幀,37,경북,포항시,보경사,16090000,129.3569438,36.2288542,40,조선
1123716120000,12,보물,1612,영천 봉림사 영산회상도 및 복장유물,永川 鳳林寺 靈山會上圖 및 腹藏遺物,37,경북,영천시,봉림사,16120000,128.8978297,36.1260079,40,조선
1123116270000,12,보물,1627,인목왕후 어필 칠언시,仁穆王后御筆 七言詩,31,경기,안성시,칠장사,16270000,127.3977721,37.0286501,40,조선
1122516520000,12,보물,1652,통영 측우대,統營 測雨臺,25,대전,유성구,국립중앙과학관,16520000,127.375083429742,36.3754127889834,40,조선
1123116730000,12,보물,1673,이하진 필적 천금물전,李夏鎭 筆蹟 千金勿傳,31,경기,안산시,성호기념관,16730000,126.859615959608,37.315029903521,40,조선
1123117090000,12,보물,1709,수원 방화수류정,水原 訪花隨柳亭,31,경기,수원시,수원시장,17090000,127.018119,37.287563,40,조선
1123117100000,12,보물,1710,수원 서북공심돈,水原 西北空心墩,31,경기,수원시,수원시장,17100000,127.00955,37.28582,40,조선
1123217230000,12,보물,1723,양양 낙산사 해수관음공중사리탑·비 및 사리장엄구 일괄,襄陽 洛山寺 海水觀音空中舍利塔·碑 및 舍利莊嚴具 一括,32,강원,양양군,낙산사,17230000,128.629271518019,38.1258732433483,40,조선
1123717250000,12,보물,1725,김종직 종가 고문서,金宗直 宗家 古文書,37,경북,고령군,대가야박물관,17250000,128.257197830889,35.7230746602972,40,조선
1123717270000,12,보물,1727,경주향교 대성전,慶州鄕校 大成殿,37,경북,경주시,경북향교재단,17270000,129.216838286799,35.8315914831381,40,조선
1121117380000,12,보물,1738,서울 살곶이 다리,서울 箭串橋,11,서울,성동구,성동구,17380000,127.046604,37.553098,40,조선
1123817390000,12,보물,1739,창녕 영산 석빙고,昌寧 靈山 石氷庫,38,경남,창녕군,창녕군,17390000,128.538270505239,35.4569202951955,40,조선
1121117400000,12,보물,1740,서울 관상감 관천대,서울 觀象監 觀天臺,11,서울,종로구,종로구,17400000,126.987997049354,37.5777602149146,40,조선
1123117410000,12,보물,1741,구리 동구릉 건원릉 정자각,九里 東九陵 健元陵 丁字閣,31,경기,구리시,문화재청 조선왕릉관리소 동부지구관리소,17410000,127.131092945385,37.6242532510724,40,조선
1123117420000,12,보물,1742,구리 동구릉 숭릉 정자각,九里 東九陵 崇陵 丁字閣,31,경기,구리시,문화재청 조선왕릉관리소 동부지구관리소,17420000,127.128234017351,37.6159759444732,40,조선
1123117430000,12,보물,1743,구리 동구릉 목릉 정자각,九里 東九陵 穆陵 丁字閣,31,경기,구리시,문화재청 조선왕릉관리소 동부지구관리소,17430000,127.133139817093,37.625678003918,40,조선
1123717440000,12,보물,1744,경주 불국사 대웅전,慶州 佛國寺 大雄殿,37,경북,경주시,불국사,17440000,129.332064298536,35.7901542005641,40,조선
1123417460000,12,보물,1746,논산 노강서원 강당,論山 魯岡書院 講堂,34,충남,논산시,노강서원,17460000,127.073210172001,36.2598389131139,40,조선
1121117590000,12,보물,1759,경복궁 사정전,景福宮 思政殿,11,서울,종로구,문화재청 경복궁관리소,17590000,126.977,37.578939,40,조선
1121117600000,12,보물,1760,경복궁 수정전,景福宮 修政殿,11,서울,종로구,문화재청 경복궁관리소,17600000,126.975938293182,37.5789812171755,40,조선
1121117610000,12,보물,1761,경복궁 향원정,景福宮 香遠亭,11,서울,종로구,문화재청 경복궁관리소,17610000,126.977071,37.581968,40,조선
1121117620000,12,보물,1762,창덕궁 금천교,昌德宮 錦川橋,11,서울,종로구,문화재청 창덕궁관리소,17620000,126.990051738202,37.5784730415323,40,조선
1121117630000,12,보물,1763,창덕궁 부용정,昌德宮 芙蓉亭,11,서울,종로구,문화재청 창덕궁관리소,17630000,126.993202,37.581592,40,조선
1121117640000,12,보물,1764,창덕궁 낙선재,昌德宮 樂善齋,11,서울,종로구,문화재청 창덕궁관리소,17640000,126.993464129248,37.5787427587353,40,조선
1121117690000,12,보물,1769,창덕궁 주합루,昌德宮 宙合樓,11,서울,종로구,문화재청 창덕궁관리소,17690000,126.992737,37.581925,40,조선
1121117700000,12,보물,1770,창덕궁 연경당,昌德宮 演慶堂,11,서울,종로구,문화재청 창덕궁관리소,17700000,126.992332,37.583179,40,조선
1122117710000,12,보물,1771,기장 장안사 대웅전,機張 長安寺 大雄殿,21,부산,기장군,장안사,17710000,129.232886808482,35.3748660456851,40,조선
1123118030000,12,보물,1803,구리 태조 건원릉 신도비,九里 太祖 健元陵 神道碑,31,경기,구리시,문화재청 조선왕릉관리소 동부지구관리소,18030000,127.131335,37.62463,40,조선
1121118040000,12,보물,1804,서울 태종 헌릉 신도비,서울 太宗 獻陵 神道碑,11,서울,서초구,문화재청 조선왕릉관리소 동부지구관리소,18040000,127.083725,37.465396,40,조선
1121118050000,12,보물,1805,서울 세종 영릉 신도비,서울 世宗 英陵 神道碑,11,서울,동대문구,사＊＊＊,18050000,127.043238,37.590032,40,조선
1123618070000,12,보물,1807,해남 대흥사 천불전,海南 大興寺 千佛殿,36,전남,해남군,대흥사,18070000,126.616716524443,34.4766437509629,40,조선
1123118080000,12,보물,1808,남양주 수종사 팔각오층석탑,南陽州 水鐘寺 八角五層石塔,31,경기,남양주시,수종사,18080000,127.302506797286,37.5711538253695,40,조선
1123718250000,12,보물,1825,의성 만취당,義城 晩翠堂,37,경북,의성군,안동김씨 만취당파 문중,18250000,128.762086111561,36.4242096634339,40,조선
1123818260000,12,보물,1826,양산 통도사 영산전,梁山 通度寺 靈山殿,38,경남,양산시,통도사,18260000,129.064964,35.48805,40,조선
1123818270000,12,보물,1827,양산 통도사 대광명전,梁山 通度寺 大光明殿,38,경남,양산시,통도사,18270000,129.064265289641,35.4882899495282,40,조선
1123718310000,12,보물,1831,의성 대곡사 대웅전,義城 大谷寺 大雄殿,37,경북,의성군,대곡사,18310000,128.377172761855,36.4901868829312,40,조선
1123718400000,12,보물,1840,청송 보광사 극락전,靑松 普光寺 極樂殿,37,경북,청송군,보광사,18400000,129.044177,36.41768,40,조선
1123818490000,12,보물,1849,남해 용문사 대웅전,南海 龍門寺 大雄殿,38,경남,남해군,용문사,18490000,127.923129901527,34.7881103914702,40,조선
1122218500000,12,보물,1850,대구 파계사 원통전,大邱 把溪寺 圓通殿,22,대구,동구,파계사,18500000,128.641069,36.001568,40,조선
1123718680000,12,보물,1868,포항 보경사 적광전,浦項 寶鏡寺 寂光殿,37,경북,포항시,보경사,18680000,129.317807418524,36.2522403474434,40,조선
1121118810000,12,보물,1881,서울 창의문,서울 彰義門,11,서울,종로구,서울특별시,18810000,126.966472,37.592611,40,조선
1122118960000,12,보물,1896,부산 운수사 대웅전,釜山 雲水寺 大雄殿,21,부산,사상구,운수사,18960000,129.012699021903,35.1835699900739,40,조선
1125019020000,12,보물,1902,제주향교 대성전,濟州鄕校 大成殿,50,제주,제주시,(재)제주특별자치도향교재단,19020000,126.515617912806,33.5115522839389,40,조선
1123719170000,12,보물,1917,예천 야옹정,醴泉 野翁亭,37,경북,예천군,권＊＊＊,19170000,128.438744452085,36.7053404344559,40,조선
1123119420000,12,보물,1942,화성 용주사 대웅보전,華城 龍珠寺 大雄寶殿,31,경기,화성시,용주사,19420000,127.004983748912,37.2124329697814,40,조선
1123719450000,12,보물,1945,구미 대둔사 대웅전,龜尾 大芚寺 大雄殿,37,경북,구미시,대둔사,19450000,128.24191033237,36.3360368019616,40,조선
1123419760000,12,보물,1976,서산 명종대왕 태실 및 비,瑞山 明宗大王 胎室 및 碑,34,충남,서산시,서산시장,19760000,126.578581461066,36.7791697195637,40,조선
1123219810000,12,보물,1981,속초 신흥사 극락보전,束草 新興寺 極樂寶殿,32,강원,속초시,신흥사,19810000,128.484150950028,38.175984894242,40,조선
1123219950000,12,보물,1995,평창 오대산 중대 적멸보궁,平昌 五臺山 中臺 寂滅寶宮,32,강원,평창군,월정사,19950000,128.556135,37.789904,40,조선
1123120130000,12,보물,2013,남양주 수종사 사리탑,南楊州 水鐘寺 舍利塔,31,경기,남양주시,수종사,20130000,127.302469650578,37.5711562664478,40,조선
1123620240000,12,보물,2024,구례 천은사 극락보전,求禮 泉隱寺 極樂寶殿,36,전남,구례군,천은사,20240000,127.476327488951,35.2739104317314,40,조선
1123120350000,12,보물,2035,수원 화령전 운한각·복도각·이안청,水原 華寧殿 雲漢閣·複道閣·移安廳,31,경기,수원시,수원시,20350000,127.012429581918,37.2833587833735,40,조선
1123120360000,12,보물,2036,안성 칠장사 대웅전,安城 七長寺 大雄殿,31,경기,안성시,칠장사,20360000,127.397534287458,37.0266008929602,40,조선
1123620370000,12,보물,2037,나주 금성관,羅州 錦城館,36,전남,나주시,나주시,20370000,126.716481714626,35.0333290233812,40,조선
1123220460000,12,보물,2046,강릉 경포대,江陵 鏡浦臺,32,강원,강릉시,강릉시,20460000,128.896645,37.795103,40,조선
1123720470000,12,보물,2047,김천 방초정,金泉 芳草亭,37,경북,김천시,연＊＊＊,20470000,128.040021,36.029639,40,조선
1123720480000,12,보물,2048,봉화 한수정,奉化 寒水亭,37,경북,봉화군,안동권씨 충정공파종중,20480000,128.916587,36.938757,40,조선
1123720490000,12,보물,2049,청송 찬경루,靑松 讚慶樓,37,경북,청송군,청송군,20490000,129.055494,36.433183,40,조선
1123720500000,12,보물,2050,안동 청원루,安東 淸遠樓,37,경북,안동시,안＊＊＊,20500000,128.548774,36.579617,40,조선
1123720510000,12,보물,2051,안동 체화정,安東 棣華亭,37,경북,안동시,예＊＊＊,20510000,128.57849,36.579245,40,조선
1123720520000,12,보물,2052,경주 귀래정,慶州 歸來亭,37,경북,경주시,여＊＊＊,20520000,129.246141,36.048946,40,조선
1122220530000,12,보물,2053,달성 하목정,達城 霞鶩亭,22,대구,달성군,달성하목정보존회,20530000,128.397376,35.88163,40,조선
1123620540000,12,보물,2054,영암 영보정,靈巖 永保亭,36,전남,영암군,전＊＊＊,20540000,126.732343,34.829552,40,조선
1123520550000,12,보물,2055,진안 수선루,鎭安 睡仙樓,35,전북,진안군,연＊＊＊,20550000,127.344269,35.745923,40,조선
1123520650000,12,보물,2065,고창 선운사 만세루,高敞 禪雲寺 萬歲樓,35,전북,고창군,선운사,20650000,126.578387,35.496968,40,조선
1123720680000,12,보물,2068,안동 봉황사 대웅전,安東 鳳凰寺 大雄殿,37,경북,안동시,봉황사,20680000,128.932669,36.546654,40,조선
1123720780000,12,보물,2078,의성 고운사 연수전,義城 孤雲寺 延壽殿,37,경북,의성군,고운사,20780000,128.750287,36.458637,40,조선
1123220880000,12,보물,2088,강릉향교 명륜당,江陵鄕校 明倫堂,32,강원,강릉시,강릉향교,20880000,128.895127,37.763215,40,조선
1123220890000,12,보물,2089,강릉향교 동무‧서무‧전랑,江陵鄕校 東廡‧西廡‧前廊,32,강원,강릉시,강릉향교,20890000,128.895194,37.763392,40,조선
1123120900000,12,보물,2090,수원향교 대성전,水原鄕校 大成殿,31,경기,수원시,수원향교,20900000,127.012097,37.272838,40,조선
1123120910000,12,보물,2091,안성향교 대성전,安城鄕校 大成殿,31,경기,안성시,안성향교,20910000,127.276493,37.014068,40,조선
1123120920000,12,보물,2092,안성향교 풍화루,安城鄕校 風化樓,31,경기,안성시,안성향교,20920000,127.276353,37.013731,40,조선
1123820930000,12,보물,2093,산청 단성향교 명륜당,山淸 丹城鄕校 明倫堂,38,경남,산청군,단성향교,20930000,127.95517,35.30897,40,조선
1123820940000,12,보물,2094,밀양향교 대성전,密陽鄕校 大成殿,38,경남,밀양시,밀양향교,20940000,128.754222,35.506636,40,조선
1123820950000,12,보물,2095,밀양향교 명륜당,密陽鄕校 明倫堂,38,경남,밀양시,밀양향교,20950000,128.754564,35.50659,40,조선
1123720960000,12,보물,2096,상주향교 대성전‧동무‧서무,尙州鄕校 大成殿‧東廡‧西廡,37,경북,상주시,상주향교,20960000,128.157406,36.406651,40,조선
1123720970000,12,보물,2097,경주향교 명륜당,慶州鄕校 明倫堂,37,경북,경주시,경주향교,20970000,129.216862,35.83156,40,조선
1123720980000,12,보물,2098,경주향교 동무‧서무‧신삼문,慶州鄕校 東廡‧西廡‧神三門,37,경북,경주시,경주향교,20980000,129.217044,35.831086,40,조선
1123620990000,12,보물,2099,담양 창평향교 대성전,潭陽 昌平鄕校 大成殿,36,전남,담양군,창평향교,20990000,126.98455,35.216802,40,조선
1123621000000,12,보물,2100,담양 창평향교 명륜당,潭陽 昌平鄕校 明倫堂,36,전남,담양군,창평향교,21000000,126.984368,35.216697,40,조선
1123621010000,12,보물,2101,순천향교 대성전,順天鄕校 大成殿,36,전남,순천시,순천향교,21010000,127.479119,34.954328,40,조선
1123721020000,12,보물,2102,구미 금오서원 정학당,龜尾 金烏書院 正學堂,37,경북,구미시,금오서원,21020000,128.338676,36.227646,40,조선
1123721030000,12,보물,2103,구미 금오서원 상현묘,龜尾 金烏書院 尙賢廟,37,경북,구미시,금오서원,21030000,128.338604,36.227778,40,조선
1123721040000,12,보물,2104,안동 병산서원 만대루,安東 屛山書院 晩對樓,37,경북,안동시,안동시,21040000,128.552719,36.54041,40,조선
1123721050000,12,보물,2105,안동 도산서원 도산서당,安東 陶山書院 陶山書堂,37,경북,안동시,안동시,21050000,128.84356,36.72701,40,조선
1123721060000,12,보물,2106,안동 도산서원 농운정사,安東 陶山書院 隴雲精舍,37,경북,안동시,안동시,21060000,128.843358,36.726922,40,조선
1123321070000,12,보물,2107,옥천 이지당,沃川 二止堂,33,충북,옥천군,이지당계,21070000,127.555826,36.329502,40,조선
1123721080000,12,보물,2108,문경 봉암사 마애미륵여래좌상,聞慶 鳳巖寺 磨崖彌勒如來坐像,37,경북,문경시,대＊＊＊,21080000,128.0010002,36.7025214,40,조선
1124521190000,12,보물,2119,세종 비암사 극락보전,世宗 碑巖寺 極樂寶殿,45,세종,,대한불교조계종 비암사,21190000,127.192054,36.61119014,40,조선
1123421200000,12,보물,2120,공주 갑사 대웅전,公州 甲寺 大雄殿,34,충남,공주시,대한불교조계종 갑사,21200000,127.187661793341,36.3653759220272,40,조선
1123721210000,12,보물,2121,의성 대곡사 범종루,義城 大谷寺 梵鐘樓,37,경북,의성군,대한불교조계종 대곡사,21210000,128.377647,36.490174,40,조선
1123621220000,12,보물,2122,순천 팔마비,順天 八馬碑,36,전남,순천시,순천시,21220000,127.483787837115,34.954370292007,40,조선
1123521290000,12,보물,2129,무주 한풍루,茂朱 寒風樓,35,전북,무주군,무주군,21290000,127.662294,36.00394,40,조선
1123121300000,12,보물,2130,양주 회암사지 사리탑,楊州 檜岩寺址 舍利塔,31,경기,양주시,양주시,21300000,127.106684,37.846186,40,조선
1123721310000,12,보물,2131,칠곡 송림사 대웅전,漆谷 松林寺 大雄殿,37,경북,칠곡군,송림사,21310000,128.577483,35.982403,40,조선
1122221320000,12,보물,2132,대구 동화사 극락전,大邱 桐華寺 極樂殿,22,대구,동구,동화사,21320000,128.7052097,35.99250892,40,조선
1122221330000,12,보물,2133,대구 동화사 수마제전,大邱 桐華寺 須摩提殿,22,대구,동구,동화사,21330000,128.7053969,35.99276988,40,조선
1333100030000,13,사적,3,수원 화성,水原 華城,31,경기,수원시,수원시,00030000,127.013255,37.281792,40,조선
1331100100000,13,사적,10,서울 한양도성,서울 漢陽都城,11,서울,종로구,서울특별시,00100000,126.984784033272,37.5765490751675,40,조선
1331100330000,13,사적,33,서울 영은문 주초,서울 迎恩門 柱礎,11,서울,서대문구,서울 서대문구,00330000,126.959625665764,37.5722516381974,40,조선
1333200370000,13,사적,37,평창 오대산사고,平昌 五臺山史庫,32,강원,평창군,평창군,00370000,128.572435646035,37.7562778390854,40,조선
1333700550000,13,사적,55,영주 소수서원,榮州 紹修書院,37,경북,영주시,영주시,00550000,128.580563171623,36.9253062982518,40,조선
1333100560000,13,사적,56,고양 행주산성,高陽 幸州山城,31,경기,고양시,고양시,00560000,126.8247541,37.59994084,40,조선
1333100570000,13,사적,57,남한산성,南漢山城,31,경기,광주시,경기도,00570000,127.188620365178,37.4789288320326,40,조선
1331100830000,13,사적,83,서울 선잠단지,서울 先蠶壇址,11,서울,성북구,서울 성북구,00830000,126.999381382042,37.5937302493451,40,조선
1333801000000,13,사적,100,양산 법기리 요지,梁山 法基里 窯址,38,경남,양산시,양산시,01000000,129.120889031282,35.3367215165696,40,조선
1331101010000,13,사적,101,서울 삼전도비,서울 三田渡碑,11,서울,송파구,서울 송파구,01010000,127.101642107994,37.5105228533931,40,조선
1333501040000,13,사적,104,남원 황산대첩비지,南原 荒山大捷碑址,35,전북,남원시,남원시,01040000,127.561496170787,35.4579377292954,40,조선
1333401050000,13,사적,105,금산 칠백의총,錦山 七百義塚,34,충남,금산군,문화재청 칠백의총관리소,01050000,127.491546,36.129824,40,조선
